U: ej: y: 
0.677476516203 0.755217322067 1.43269383827 
-0.66105782071 -0.0580865542727 -0.719144374983 
-0.268367181537 0.105247714542 -0.163119466995 
1.75581612958 0.494446877933 2.25026300752 
2.19391447614 0.0787629693782 2.27267744552 
-1.35554939228 -0.428161448723 -1.783710841 
-1.75316568236 -0.0701191420344 -1.82328482439 
-0.426749509389 0.23039280989 -0.196356699499 
0.796888708671 0.556796059016 1.35368476769 
-3.5385553585 0.235621890182 -3.30293346832 
-0.726068320599 0.628073515986 -0.0979948046128 
-0.488070854321 -0.105121907346 -0.593192761667 
0.215896768658 1.19754053546 1.41343730412 
0.254248526785 -0.0198501862655 0.234398340519 
-3.5383414863 0.255486060762 -3.28285542554 
1.39673386397 -0.189714687799 1.20701917617 
1.6527242925 -0.305059433222 1.34766485928 
1.94827875883 0.352322434137 2.30060119297 
-1.16327195027 -0.194646418502 -1.35791836877 
4.38988863551 -0.528116071053 3.86177256445 
-2.3309471504 -0.619449120283 -2.95039627069 
-2.64892462088 0.343108886981 -2.3058157339 
1.40752590596 0.169892148342 1.5774180543 
-0.391049200445 -0.486106134103 -0.877155334548 
0.455785553151 0.453771145936 0.909556699087 
-0.243623442679 0.386020913155 0.142397470475 
-1.38052337234 0.796976950294 -0.583546422045 
-4.89558377723 -0.63738290663 -5.53296668386 
-2.45171972205 0.571678494133 -1.88004122792 
-1.79532956267 0.361813301849 -1.43351626082 
-3.92232604698 0.158483477811 -3.76384256917 
-0.698800542996 -0.503378266673 -1.20217880967 
-0.0137146954088 0.659712355684 0.645997660275 
0.95046285993 -0.454175386253 0.496287473677 
-3.13448224574 -0.772716425279 -3.90719867102 
0.278984636721 -0.176151823211 0.10283281351 
-1.24471684928 0.305691771354 -0.939025077929 
-2.09227738852 -0.506412219462 -2.59868960798 
2.76297313639 -0.123925994247 2.63904714214 
-3.92089924671 0.393223315199 -3.52767593151 
-1.86631239865 -0.355062546178 -2.22137494483 
-0.0830141977495 0.439513368235 0.356499170486 
-4.40603796084 0.598398843144 -3.80763911769 
1.21807296998 0.167192907004 1.38526587699 
-0.528748926238 0.669252311714 0.140503385476 
-0.987697963597 0.437506918264 -0.550191045333 
-0.514478868488 -0.710031536056 -1.22451040454 
-0.283838154797 0.396404758204 0.112566603407 
0.837850602725 -0.145410979629 0.692439623096 
-0.982847666027 0.0184570753625 -0.964390590664 
3.78881379067 -0.527332397154 3.26148139352 
-0.405455724589 0.00882176818456 -0.396633956404 
-2.1378554471 0.346199092597 -1.7916563545 
0.787195696252 0.251356014807 1.03855171106 
2.84982957167 0.564529529189 3.41435910086 
4.03288886869 0.0915244188483 4.12441328754 
4.1871805492 -0.93931684763 3.24786370157 
-3.39380800074 -0.0963055460162 -3.49011354675 
-0.606693784141 -0.629932173671 -1.23662595781 
2.11826401755 -0.372743141335 1.74552087622 
-2.27031187703 -0.39762305735 -2.66793493438 
-2.1746812116 0.0660694308825 -2.10861178072 
-2.14867995384 -0.808896981866 -2.9575769357 
-0.30350316351 0.597571549862 0.294068386352 
2.09269320593 0.125876385902 2.21856959183 
3.67154867939 -0.0567633060995 3.61478537329 
1.84137812125 -0.200300931173 1.64107719007 
-0.155966284266 -0.20644620572 -0.362412489986 
0.351764966525 -0.475933649232 -0.124168682708 
3.80914164158 0.027939568753 3.83708121033 
-2.76016128525 0.564262872771 -2.19589841248 
1.9587982485 -0.659606841238 1.29919140727 
-0.804155669011 -0.0601465434041 -0.864302212415 
-0.0240711572768 0.446108640797 0.42203748352 
2.51287342669 -1.16887042355 1.34400300314 
-0.178195807059 0.127951737348 -0.0502440697105 
-0.70381717208 -0.161097009168 -0.864914181249 
2.56884531549 0.158855489966 2.72770080546 
-4.53785928098 0.115536471808 -4.42232280917 
0.986661345281 0.0938620711497 1.08052341643 
1.63896398839 0.0827159078826 1.72167989627 
0.604040800804 -0.259566874566 0.344473926238 
-0.495106443555 0.483805784436 -0.0113006591198 
-0.78646416444 0.33725612072 -0.449208043721 
0.244260929763 -0.647732121209 -0.403471191446 
0.285621104259 0.71574178997 1.00136289423 
-1.38791776288 -0.557131651609 -1.94504941449 
-1.29261308623 0.374432078209 -0.918181008023 
2.22007531547 0.234691299832 2.45476661531 
0.750351212384 -0.528446588831 0.221904623554 
0.0248451437135 0.348596427171 0.373441570884 
2.60556325628 -0.188238552412 2.41732470386 
3.10229034906 -0.0631666450782 3.03912370398 
0.228427817742 -0.269323275097 -0.0408954573551 
0.895261946638 -1.07492446792 -0.179662521286 
0.285341460601 -0.41001195584 -0.12467049524 
-2.23311802744 0.0249574048554 -2.20816062259 
-0.295684995971 -0.16232466606 -0.458009662031 
-2.47606708672 0.459816869693 -2.01625021703 
-4.68785130114 0.103717072489 -4.58413422865 
-2.66493294938 -0.420299562793 -3.08523251217 
0.66882715157 0.888968163015 1.55779531458 
-2.17921474708 -0.354754776905 -2.53396952398 
-2.35448422104 -0.676505319435 -3.03098954048 
0.78269157989 0.479824971841 1.26251655173 
2.31280167593 0.265569757507 2.57837143344 
0.85183182031 -0.210881535377 0.640950284934 
0.954746960548 -0.442643965009 0.512102995539 
-1.03316789143 -0.0380785169227 -1.07124640836 
-0.967962605155 0.296998280674 -0.670964324481 
-1.24808203693 0.209821812935 -1.038260224 
1.75151454763 0.116727440506 1.86824198813 
-2.20184968597 -0.701591510748 -2.90344119672 
-1.46730138807 -0.0469026948626 -1.51420408294 
-4.32240764806 -0.595756706171 -4.91816435423 
0.75804444593 0.636712919056 1.39475736499 
-2.52675820041 -0.504255396809 -3.03101359722 
0.382059017871 -0.0277395118503 0.354319506021 
-0.976937066052 0.00441621580088 -0.972520850252 
-0.36750259471 -0.376589600114 -0.744092194824 
2.17640462225 -0.337253537645 1.83915108461 
0.14541018694 -0.117735798412 0.0276743885275 
-0.143635180996 0.189108006273 0.0454728252775 
-0.834672579248 -0.256884100262 -1.09155667951 
-3.17638452062 0.219388758511 -2.95699576211 
-1.4241936373 -0.0413073850709 -1.46550102237 
-2.49631478037 -0.331536502433 -2.82785128281 
-1.66056757153 0.0639680727303 -1.5965994988 
-1.34620126606 -0.920945528399 -2.26714679446 
2.72702280604 -0.0840455032813 2.64297730276 
-4.257285066 0.311335372289 -3.94594969371 
-1.55964858079 0.702229863038 -0.85741871775 
2.95921438951 0.271269599468 3.23048398898 
-6.2945606818 0.300962193772 -5.99359848803 
-1.70079188927 0.584979485623 -1.11581240364 
-1.89838899148 -0.0529790707905 -1.95136806227 
-3.08082136904 0.55513073495 -2.52569063409 
1.08916669913 -0.00443302666178 1.08473367247 
1.25611215004 -0.867960086212 0.388152063831 
-1.4875279371 -0.0809554327501 -1.56848336985 
-2.28379045565 -0.666156945084 -2.94994740073 
-3.73834229999 -0.0769708353471 -3.81531313534 
1.37884099603 -0.371365528827 1.0074754672 
-2.71315855299 0.174133470168 -2.53902508282 
-1.01119831911 0.100260709141 -0.910937609972 
-2.6939765587 -0.397085178434 -3.09106173714 
-1.04350964369 0.282000770265 -0.761508873425 
0.902793415611 0.729668145256 1.63246156087 
-1.96151033374 -0.128523821034 -2.09003415478 
-0.670126403262 0.576646484537 -0.0934799187252 
-3.60990976306 0.467257516217 -3.14265224684 
-2.42900921793 0.25718310745 -2.17182611048 
-2.65699885582 0.273258847117 -2.3837400087 
0.837773952563 0.38922588823 1.22699984079 
-1.07828651193 0.317510629408 -0.760775882527 
-0.319271297983 -0.263484939212 -0.582756237195 
4.42455419357 -0.483815461284 3.94073873229 
-1.79469608023 -0.0469349368982 -1.84163101713 
1.49402506943 0.0751568716864 1.56918194112 
-2.04266030206 -0.863355314296 -2.90601561635 
-0.214026787349 -0.276588309734 -0.490615097083 
0.824722247618 -0.968153327002 -0.143431079384 
3.69550818256 0.484153627413 4.17966180998 
-2.4045825669 0.314643873863 -2.08993869303 
2.7552562175 -0.586481286464 2.16877493104 
-0.114012751776 -0.560800178315 -0.674812930091 
2.2587024004 -0.14430299389 2.11439940651 
1.82295924543 0.279145357919 2.10210460335 
-0.888933942545 0.28728275654 -0.601651186005 
-1.61520312096 0.234669389848 -1.38053373111 
-2.47342068575 0.24714540514 -2.22627528061 
1.53192209196 0.704673246493 2.23659533845 
1.70192733179 -0.608552709511 1.09337462228 
-1.09020389046 -1.02429748685 -2.11450137731 
-0.204036956044 0.382617554671 0.178580598627 
-2.16027540893 -0.209393195791 -2.36966860472 
1.82578114564 0.715731504124 2.54151264977 
0.828313688075 0.641175172741 1.46948886082 
-2.12765576928 0.516940826901 -1.61071494238 
-1.527220525 -0.197969267759 -1.72518979276 
-2.57949134198 -0.649832482059 -3.22932382404 
-1.88719485321 0.361448802031 -1.52574605118 
-1.21493813394 0.323063390649 -0.891874743293 
-2.23649986422 -0.324400336206 -2.56090020043 
-2.33448450552 -0.0784687860552 -2.41295329157 
3.6894953012 0.416582201329 4.10607750253 
1.51498990251 -0.527360505481 0.987629397026 
1.16406311627 0.855285782569 2.01934889884 
2.37297371145 -0.557735981359 1.81523773009 
-1.17683789401 0.0650570298018 -1.11178086421 
0.570541325417 -0.608929832011 -0.0383885065938 
-2.03046045818 -0.688791643827 -2.71925210201 
-0.143201721451 0.335981935058 0.192780213606 
0.277609329122 -0.38564886817 -0.108039539048 
1.72115058913 0.154251636948 1.87540222608 
-0.561796285406 0.0996737741872 -0.462122511219 
-0.16429847808 0.0994753356231 -0.0648231424572 
-0.066295439617 -0.471968782838 -0.538264222455 
1.03987876271 0.586559193454 1.62643795616 
-1.61854866453 0.30057333048 -1.31797533405 
2.96975716334 -0.262638719152 2.70711844418 
4.92151962163 0.754888268087 5.67640788972 
0.68931358909 0.369272617739 1.05858620683 
2.78425593521 -0.146122370255 2.63813356495 
0.48932480072 -0.64559880853 -0.15627400781 
0.567881821035 0.293543111948 0.861424932983 
0.938831994698 0.739899056973 1.67873105167 
2.56534181039 -0.699590630931 1.86575117946 
-0.919783036636 -0.303392694001 -1.22317573064 
-0.32907985338 -1.0259584707 -1.35503832408 
2.15311443897 -0.413884792581 1.73922964639 
-0.432889146454 0.49650930873 0.0636201622753 
1.93091841704 1.02557175261 2.95649016965 
-1.00377087957 0.190448288453 -0.813322591119 
-1.7737833931 -0.610031309063 -2.38381470216 
2.67263948229 -0.379552363498 2.29308711879 
-0.604522304425 0.186838426375 -0.41768387805 
-2.94268651345 -0.715562280048 -3.6582487935 
0.977382764025 0.301786506277 1.2791692703 
3.26168277128 -0.526426466048 2.73525630523 
1.16996198578 0.286577341485 1.45653932726 
1.258269384 0.169654317235 1.42792370124 
-1.5781574424 -0.157941818397 -1.7360992608 
2.49104668255 -0.373012319744 2.1180343628 
-0.508473467463 0.484468449201 -0.0240050182621 
2.01355443998 0.262293246674 2.27584768665 
1.70445627148 0.437096416209 2.14155268768 
2.01675068715 1.56497574219 3.58172642934 
1.35867685455 -0.0400589034662 1.31861795108 
1.20082103732 0.558872834585 1.75969387191 
-0.785517807761 0.679144503222 -0.106373304539 
-0.157647373508 -0.576252868757 -0.733900242265 
-1.38620179438 -0.302112204011 -1.6883139984 
0.908303683519 0.42389221943 1.33219590295 
-1.68784141805 -0.68571713984 -2.37355855789 
0.0933093480098 0.632618843859 0.725928191869 
1.64979506584 0.168956391663 1.81875145751 
-1.49625504388 0.279693993429 -1.21656105045 
0.887347105672 -0.279601142779 0.607745962893 
0.316391094703 -0.999542546633 -0.68315145193 
2.5206005791 0.0085825597467 2.52918313884 
-3.07644779576 -0.240845175928 -3.31729297169 
2.63687408887 0.236444214379 2.87331830325 
0.839454113438 -0.102007489094 0.737446624344 
0.667781544882 -0.509614295189 0.158167249693 
0.183009008468 0.508924316554 0.691933325021 
1.67637981655 0.668493088573 2.34487290512 
2.25583443932 0.46367644924 2.71951088856 
0.33526852811 -0.155174909663 0.180093618447 
-0.0100365122482 -0.615588683265 -0.625625195513 
0.703556726568 0.0240239811362 0.727580707704 
-4.51519948605 0.422689069584 -4.09251041647 
2.00332508707 0.969358358133 2.9726834452 
-1.05185870563 0.271289208364 -0.780569497266 
-2.24798070474 0.83640689285 -1.41157381189 
-0.302266418537 0.368660356063 0.0663939375255 
-2.31377631809 0.820245468859 -1.49353084923 
2.13216583237 -0.735727895468 1.39643793691 
1.60705921112 -0.220379862037 1.38667934908 
3.2468770965 0.900747240186 4.14762433668 
-0.255597541267 0.0146804554597 -0.240917085807 
-2.50893809542 0.0798229429062 -2.42911515251 
0.182948339486 -0.186053018452 -0.00310467896668 
-1.16126218925 -0.120493689894 -1.28175587915 
-0.386566235188 0.206852065156 -0.179714170032 
-0.0484701157103 0.0673283593159 0.0188582436056 
4.4933603603 0.291680881691 4.785041242 
1.81659768617 -0.979229612984 0.837368073182 
-2.58947197693 -0.343224166456 -2.93269614338 
-0.573694684638 -0.44138204935 -1.01507673399 
-5.33952933439 -0.628486799508 -5.9680161339 
2.99162591834 0.661042531951 3.65266845029 
-1.61659755676 -0.732953434886 -2.34955099165 
-1.46147462076 -0.582117020879 -2.04359164164 
3.23473859574 -0.0562515502126 3.17848704553 
-2.83299073379 0.181839884046 -2.65115084975 
0.318546890241 0.190788897361 0.509335787603 
1.97573374742 0.140619496921 2.11635324434 
-2.43254917806 0.186937694403 -2.24561148366 
-3.26895424033 -0.122017504849 -3.39097174518 
3.796602124 -0.168597919716 3.62800420428 
2.97226967094 0.151168111118 3.12343778206 
-2.58105670285 0.00375099834384 -2.57730570451 
-1.8106429493 -0.169299346378 -1.97994229568 
-0.263320078889 0.599765958255 0.336445879366 
-2.04957738934 -0.252093830673 -2.30167122001 
2.59654018389 -0.492879772518 2.10366041137 
1.89770985012 -0.400136630392 1.49757321972 
-1.28490063152 -0.313913530066 -1.59881416159 
-0.52936023255 0.666169748233 0.136809515683 
-5.29585623048 -0.199489752862 -5.49534598334 
0.109572053959 0.171696219676 0.281268273635 
0.716306016351 -0.0769967335912 0.63930928276 
1.74663553783 -0.110081958046 1.63655357978 
-0.714040191199 -0.769586463245 -1.48362665444 
-1.63842539677 0.700728942541 -0.937696454226 
-0.127898210756 -0.675303081857 -0.803201292612 
-1.27635560127 -0.226485276283 -1.50284087756 
0.376707941571 -0.032460580147 0.344247361424 
-1.61462380704 0.307644427915 -1.30697937912 
-0.0299623238993 0.35448575791 0.324523434011 
0.344955809122 0.467960175002 0.812915984124 
2.23541998998 0.750575482915 2.98599547289 
-4.27876233319 -0.48105288113 -4.75981521432 
-3.57270543633 0.198764429029 -3.37394100731 
1.21983334418 -0.227398445958 0.992434898225 
0.438135453632 -0.236375757178 0.201759696455 
-1.65607499814 0.0290442609003 -1.62703073724 
-0.810103892639 1.04617571985 0.23607182721 
2.42173502464 0.39829571331 2.82003073795 
2.30744289609 -0.140073082965 2.16736981312 
2.98735733302 0.300148691161 3.28750602419 
2.33141841638 -0.0618211307536 2.26959728563 
3.80938563231 -0.200946372301 3.60843926001 
-2.19233835926 0.697858396165 -1.49447996309 
-2.58561421305 -0.366434766076 -2.95204897913 
2.17491413562 0.298610815959 2.47352495158 
-2.17502778445 -0.488144761497 -2.66317254595 
3.42854794354 0.153689515815 3.58223745936 
-0.293762836398 0.0640733414924 -0.229689494906 
-4.76891281632 -0.853581267943 -5.62249408427 
3.94755546367 0.238514897309 4.18607036097 
-1.47264087289 0.082162025284 -1.3904788476 
0.517983853041 -0.171866008254 0.346117844787 
-2.43571324049 -0.519020210722 -2.95473345122 
-1.6099080948 0.78693383471 -0.822974260092 
3.24115304274 0.00117302528719 3.24232606803 
2.5055857862 0.618863266018 3.12444905222 
1.48919166365 0.427799491435 1.91699115509 
-1.52622554913 -0.0307919850548 -1.55701753418 
4.28676549006 0.027923341295 4.31468883136 
-3.55458046455 1.26879037503 -2.28579008951 
3.29383458136 0.224596797911 3.51843137927 
-2.98902113473 0.369127851021 -2.61989328371 
0.490215675583 -0.018040216882 0.472175458701 
-0.346986498307 -0.277089351412 -0.624075849719 
2.23931845363 0.467879672753 2.70719812638 
-0.0353833371882 0.056937946306 0.0215546091177 
5.06700514765 0.349530477347 5.416535625 
-2.17085746051 0.235491183415 -1.93536627709 
0.151874436445 1.05418032933 1.20605476577 
-1.00182006532 0.309407370981 -0.692412694336 
-1.96048398967 0.03625008788 -1.92423390179 
-1.18121378801 0.339081312892 -0.842132475122 
-1.30332888921 1.15068164506 -0.15264724415 
-2.82290834071 -0.198355521669 -3.02126386238 
-0.15067162468 -0.198166696286 -0.348838320966 
-0.622050392396 0.726847984885 0.104797592489 
-0.609626382632 -0.00243688724547 -0.612063269877 
4.72473364396 0.833484109998 5.55821775396 
-0.00480633426242 -0.831798734658 -0.836605068921 
1.19356700177 -0.804129852475 0.38943714929 
-3.01786480155 0.01685936159 -3.00100543996 
0.0484391367544 -0.589510252361 -0.541071115607 
-1.27675448091 -0.125336889886 -1.40209137079 
1.75619156728 -0.538700468119 1.21749109916 
2.23423737095 -0.314238488864 1.91999888208 
-0.273274873743 0.196151609414 -0.0771232643296 
1.18309233249 -0.119581706837 1.06351062565 
0.58578952928 0.24302363992 0.8288131692 
-3.13939946231 -0.387239845489 -3.5266393078 
1.05345776508 -0.424147362883 0.629310402196 
0.0778372493222 -0.722479361553 -0.644642112231 
0.75035399501 0.442227921668 1.19258191668 
